,tweet_id,retweet_count,favorite_count,cleaned_tweet,length_before,length_after,ratio_of_length,number_of_upper_chars,has_question_marks,number_of_question_marks,has_exclamations,number_of_exclamation_marks,label
139,1241774256511385602,6755,12000,"কোভিড ১৯-এর আক্রান্ত রোগীদের হালকা থেকে গুরুতর শ্বাসকষ্টজনিত অসুস্থতা রয়েছে। লক্ষণগুলির মধ্যে রয়েছে জ্বর, কাশি বা শ্বাসকষ্ট। কোভিড -19 উপসর্গ সম্পর্কে আরও জানুন: ইউআরএল ইউআরএল",217,176,0.8110599078341014,18,0,0,0,0,1
140,1241272447187419137,986,1098,হানিয়ার ন্যায়বিচার মিনি। @ জুডিত্বর্গা_ইউ সংসদে বিল পাঠিয়েছেন: - ২০২০ সালের শেষ অবধি জরুরি অবস্থা - ডিক্রির মাধ্যমে রায় দিন - সংসদ স্থগিত - কোনও তাত্পর্যপূর্ণ নির্বাচন / গণভোট নয় - জাল সংবাদ এবং গুজব ছড়ায় পাঁচ বছরের কারাদণ্ডের সাজা covid19 ইউআরএল,279,257,0.921146953405018,23,0,0,0,0,1
141,1242322693086760960,863,2724,"watch an airline staff appeals to all not to spread rumours and instead educate yourself &amp; others about covid19, after she gets harassed by people in her housing society for allegedly spreading coronavirus. URL",237,214,0.9029535864978903,16,0,0,0,0,1
142,1242320472718692352,1036,3642,"লজ্জাজনক যে আপনার খ্যাতিমান কোনও ব্যক্তি ভারত এবং এর traditionsতিহ্যের প্রতি অন্ধ ঘৃণা করে ভুয়া সংবাদ / গুজব ছড়ায়। শ্রদ্ধার নিদর্শন হিসাবে ভারত ডাক্তার, স্বাস্থ্য এবং জরুরী কর্মীদের প্রশংসা করার জন্য @ নরেন্দ্রমোডির ডাকে বারান্দায় বেরিয়ে এসেছিল। অন্য কোন কারণ ছিল না। ফ্যাক্ট চেক?",280,280,1.0,7,1,1,0,0,1
143,1241313848939986947,990,2872,"another 'fake news' being peddled in india is india is a country of vegetarians, so it is not going to be affected by coronavirus like china. vegetarianism &amp; corona has no connection. + india's vegetarianism is a myth, 80% indians are meat eaters! URL",278,255,0.9172661870503597,15,0,0,1,1,1
144,1241114836433584130,820,2246,"to-date, uganda has no confirmed case of covid19. there is an article alleging that “uganda confirms 1st case of coronavirus”-this is not true and absolutely fake. people, please stop spreading rumors. our teams are working around the clock to protect you &amp; keep covid out of URL",307,283,0.9218241042345277,29,0,0,0,0,1
145,1241370210575069184,1184,1697,"আমার জালিয়াতির সতর্কতাটি আজ সকালে প্রকাশিত হয়েছে, দয়া করে পড়ুন এবং ভাগ করুন - স্পষ্ট ফিগলিউজি: করোনাভাইরাস কেলেঙ্কারি সতর্কতা: জাল স্টারবাক্স কুপন থেকে করদাতাদের জালিয়াতি পর্যন্ত, কনস ভাইরাস ভাইরাল হচ্ছে @nbcnewsthink @msnbc coronavirus URL",236,214,0.9067796610169492,26,0,0,0,0,1
146,1242373497948491776,812,1737,একটি অনলাইন ওয়েবসাইট ভ্রান্তভাবে জানিয়েছে যে কোভিড ১৯ দ্বারা সৃষ্ট সংকট মোকাবেলায় ভারত ভারতে আর্থিক জরুরি অবস্থা জারি করতে পারে। দয়া করে পরামর্শ দিন যে গল্পটি দূষিত এবং জাল এবং এরকম কোনও পরিকল্পনা নেই। URL টি,262,238,0.9083969465648855,11,0,0,0,0,1
147,1241949968174387200,891,1257,"""চীন এবং কে প্রধান: তাদের উভয়কেই মহামারী হিসাবে জবাবদিহি করুন"": কীভাবে @ কে প্রধান @ ড্রট্রোসস অভিযোগ করেছেন যে কীভাবে চীনের প্রেসিডেন্ট জিজিনপিংকে কয়েক সপ্তাহ ধরে জানুয়ারিতে কোভিড ১৯ এর গোপনীয়তা গোপনে রেখে বিশ্বব্যাপী বিপর্যয় সৃষ্টি করেছিল। পড়ুন! URL টি",268,246,0.917910447761194,25,0,0,1,1,1
148,1240681625756880897,1881,6240,এক মিলিয়ন দিরহাম জরিমানা সোশ্যাল মিডিয়া বা হোয়াটসঅ্যাপে করোনভাইরাস সম্পর্কে কোনও অনিশ্চিত বা ফকিনিউ ভাগ করে নেওয়ার জন্য 5 বছরের জেল এবং নির্বাসন এবং আপনার কাছ থেকে জীবনের জন্য নিষেধাজ্ঞা। uae সরকার এই মহামারী সম্পর্কে শুনেছি সেরা ঘোষণা government আমরা কি পাকিস্তানে এটা করতে পারি?,276,268,0.9710144927536232,16,1,1,0,0,1
149,1241649820273709056,1017,2569,এখনও পর্যন্ত আমি আমার কাছে 2 পিপিএল জানি যা করোনার জন্য ইতিবাচক পরীক্ষা করেছে। দুজনই হাসপাতালে নিউমোনিয়া থেকে সুস্থ হয়ে উঠছেন। এটি কোনও খেলা বা ষড়যন্ত্র নয়। পিপিএল এর শুভকামনা ইত্যাদির দরকার নেই ... তাদের ঘরে থাকা আপনার দরকার,211,211,1.0,6,0,0,0,0,1
150,1241683913535148032,1036,1292,ফ্যাকিনিউজ সতর্কতা পাইফ্যাক্টেকেক: প্যারাসিটামল করোন ভাইরাস সংক্রমণের চিকিত্সা করতে পারে এমন দাবি মিথ্যা! কোভিড ১৯ ইন্ডিয়ায় মিথ্যা প্রতিকার ভাগ করে নেওয়া থেকে সাবধান থাকুন। করোনভিরুসিনিন্দিয়া সম্পর্কিত খাঁটি তথ্যের জন্য অনুসরণ করুন @ মোফডব্লিউ_আইডিএ ইউআরএল,254,225,0.8858267716535433,31,0,0,1,1,1
151,1242514092339925000,993,1382,"কোভিড -১৯ এর উদ্বেগের জের ধরে বন্দী কারাগারে মুক্তি পেয়েছিল বলে অভিযোগ করা হয়েছে মহিলার বাড়ীতে প্রবেশ করে, তাকে নাইটপয়েন্টে বেঁধে রেখেছিল এবং তার ইউআরএল হত্যার হুমকি দিয়েছে",159,139,0.8742138364779874,11,0,0,0,0,1
152,1241665385302306816,843,760,করোনাভাইরাস ফ্যাক্ট চেক হ্যাপ অন এবং আরটি যদি আপনি সমর্থন করেন @ রিয়েলডোনাল্ড ট্রাম্প এই হ্যান্ডেলটি দিয়ে এই টুইট মন্তব্যটি @ যারা বুকমার্ক মন্তব্য করেন তাদের অনুসরণ করুন / ফিরে আসুন @ ভানুরসে 1212 অনুসরণ করুন,256,210,0.8203125,64,0,0,0,0,0
153,1242107392713584642,974,1055,"নমস্কর্ম, এই বার্তা সাদগুরু থেকে নয়। এটি হোয়াটসঅ্যাপে প্রচারিত একটি নকল বার্তা। আমরা আপনাকে এই টুইটগুলি মুছে ফেলার জন্য অনুরোধ করছি।",149,146,0.9798657718120806,6,0,0,0,0,1
154,1241340364830707712,898,1542,"খবরটি জানুয়ারি থেকে শ্রেণিবদ্ধ সুরক্ষা ব্রিফিং ট্রাম্পকে জানিয়েছিল যে একটি মহামারী আসছে। ট্রাম্প কিছুই করেননি, আমাদের বলেছিলেন এটি একটি ""গণতান্ত্রিক প্রতারণা"" এবং পনেরোটি মামলা শীঘ্রই কোনও হবে না। থ্রেড। করোনাভাইরাস ট্রাম্প্প্যান্ডেমিক ট্রাম্প্লিপোপল্ডডি ইউআরএল",280,253,0.9035714285714286,19,0,0,0,0,1
155,1241365063598030849,942,2694,"ট্রাম্পের সিদ্ধান্তহীন নয় এবং কোভিড ১৯ কে কলহিত করার একটি সিদ্ধান্ত ""অচলাবসা"" অনাবশ্যকভাবে লক্ষ লক্ষ ব্যক্তিকে উন্মোচিত করেছে যা সঠিকভাবে সচেতন করা হলে পদক্ষেপ গ্রহণ করতে পারে। রক্তের এমন এক নদী থাকবে যা ট্রাম্পের ক্ষুদ্র হাতকে চিরকাল দাগ দেবে।",214,212,0.9906542056074766,8,0,0,0,0,1
156,1242226084504129537,761,2471,"ট্রাম্প করোনাভাইরাস সম্পর্কে ""আমরা প্রথম দিকে"" বলেছিলেন। 2/26 ""15 দিনের মধ্যে 15 জন (লোক) নীচে নেমে যাচ্ছে 0"" 2/28 ""একদিন, এটি একটি অলৌকিক মত, এটি অদৃশ্য হয়ে যাবে"" 2/28 ""এটি তাদের নতুন প্রতারণা"" 3/12 হ্যাঁ ""এটি চলে যাচ্ছে"" up আমরা প্রথম দিকে ছিল",264,256,0.9696969696969697,7,0,0,0,0,1
157,1240963320322162688,873,3312,actual people telling the world that pakistan is taking precautions against coronaviruspakistan. but our fake media giving only hype &amp; sensationalism. we all have to be one in this war against coronavirus. stay home. stay safe. URL,257,235,0.914396887159533,22,0,0,0,0,1
158,1241587305644724225,608,1473,ম্যাডো - যে মহিলা 4 বছর ধরে মিথ্যা এবং বন্য ষড়যন্ত্রের তত্ত্বগুলি প্যাড করেছেন - ট্রাম্পকে তার কোভিড -19 প্রেসিডেন্টদের শূন্য আত্ম-সচেতনতা বন্ধ করার জন্য আহ্বান জানাচ্ছেন। URL টি,186,157,0.8440860215053764,11,0,0,0,0,1
159,1241156711823572992,574,1707,the fact that people refuse to stop gathering in large groups because they don't believe millions of americans could die is donald trump's fault. you can't tell your constituents that the media lies &amp; science is fake &amp; be shocked when they refuse to take corona seriously.,280,280,1.0,6,0,0,0,0,1
160,1241042191004336136,694,2686,"এটিকে উদারপন্থী গণমাধ্যমে প্রেসিডেন্ট তালি ফিরে বলা হয়। রাষ্ট্রপতি @ রিয়েলডোনাল্ড ট্রাম্প বলেছেন আমেরিকান জনগণ এই মিডিয়া সংবেদনশীলতা নয়, আশা এবং উত্তর খুঁজছেন! এই করোনভাইরাস চলাকালীন আমেরিকান মানুষের জন্য লড়াই করার জন্য আপনাকে ধন্যবাদ। ফ্যাকিনিউজ ইউআরএল লড়াই করুন",298,272,0.912751677852349,16,0,0,1,1,1
161,1241075579601985536,745,2665,"আমি পুনরাবৃত্তি করি ... চীন 2019 এর ডিসেম্বরে নতুন করোনার ভাইরাসের মধ্যে কে সতর্ক করেছিল ... আমাদের রাষ্ট্রপতি প্রায় 10 দিন আগে পর্যন্ত এটিকে ""প্রতারণা"" বলেছেন !!!",141,140,0.9929078014184397,19,0,0,1,3,1
162,1242001719996739584,615,1094,করোন ভাইরাস সম্পর্কে ভুল তথ্য / # ফ্যাকিনিউজকে নিয়ন্ত্রণে ভারত সরকার সমস্ত সোশ্যাল মিডিয়া প্ল্যাটফর্মগুলিতে পরামর্শ প্রদান করে। যেহেতু ইন্ডিয়াফাইটসকোর্না কর্নোয়ারিয়ের্স লিগে যোগ দেয় কোনও ফরোয়ার্ডকে নকল বলে সন্দেহ করে: আমাদের হোয়াটসঅ্যাপ: +91 87997 11259 | - pibfactcheck@gmail.com ইউআরএল,303,273,0.900990099009901,17,0,0,0,0,1
163,1241109446111174657,658,1716,"আমরা গুজব পছন্দ করি না দয়া করে এগুলি ছড়িয়ে দিন না। যদি আপনি লোকদের বলছেন যে বাদাম। প্রহরী সামরিক আইন চাপিয়ে দিচ্ছে, দয়া করে থামুন। এটা সত্য নয়. তারা চিকিত্সা সরবরাহ বিতরণ সাহায্য ব্যস্ত হয়। অনুগ্রহ করে এবং ধন্যবাদ. covid19 kckpd কমনসেন্স নর্মাল ইউআরএল",295,271,0.9186440677966101,21,0,0,0,0,1
164,1241388679722979328,626,4026,কংগ্রেস জেনারেল সিকি এমএস @ প্রিয়াঙ্কগন্ধি মানুষকে আতঙ্কিত না হতে বলে; জাল খবর ছড়িয়ে দেবেন না; সতর্কতা অবলম্বন করুন এবং হাত ধোয়া ... করোনার URL,156,134,0.8589743589743589,10,0,0,0,0,1
165,1242492018275889152,697,2423,"আমি ইকো হোটেলে 14 ই মার্চ এ্যামভিএতে অংশ নিয়েছি। এমনকি পার্টি পরে। গুজব শুরু হওয়ার একদিন পর আমি নিজেকে আলাদা করে নেওয়ার সিদ্ধান্ত নিয়েছিলাম, ভোরের কাজটি প্রতিদিন আমার ঘরে বাইরে যায়। আমি 14 দিনের বিচ্ছিন্ন সময়কাল মানি। দিন 9 এখন। ভালবাসা এবং হালকা ছেলেরা। covid19out",269,261,0.9702602230483272,20,0,0,0,0,1
166,1241120640981250048,519,841,রসুন সুস্বাদু হতে পারে তবে এটি আপনাকে নতুন করোনভাইরাস থেকে রক্ষা করবে না। গুজব ছড়াবেন না কোভিড ১৯-এর বিরুদ্ধে লড়াইও বিচ্ছিন্নতার বিরুদ্ধে লড়াই। ভাগ করে নেওয়ার জন্য ইউআরএল শেয়ার করুন,242,214,0.8842975206611571,25,0,0,0,0,1
167,1242419733854588930,601,918,"নাইজেরিয়ান শাসক শ্রেণীর জন্য আমি কখনও আমার ঘৃণা ও ঘৃণা গোপন করি নি। আমি এখনই ভুয়া সহানুভূতি দিয়ে শুরু করব না, তাদের চেয়ে বেশি কী আসবে তার প্রাপ্য কেউ নেই। আমি আশা করি করোনার ভাইরাস পুরোপুরি কাজ করবে।",233,231,0.9914163090128756,4,0,0,0,0,0
168,1240830754646523905,641,1415,"ফ্লু মরসুমটি নীচে নেমে আসছে এবং গরম আবহাওয়া ফিরছে। বিশেষজ্ঞরা পূর্বাভাস দিয়েছেন যে 70% আমেরিকান কোভিড 19 এ সংক্রামিত হবে। দেখা যাচ্ছে .005% ছিল। এটা খুব মিস করে। ভয়, এটা নতুন fakenews।",210,203,0.9666666666666667,19,0,0,0,0,1
169,1242182466892435461,598,1141,"@ এওকের মিথ্যাটি সংশোধন করতে ব্যর্থ হওয়ার পরে যে প্রেসিডেন্ট ট্রাম্প করোনভাইরাসকে একটি ""প্রতারণা"" বলেছেন, @ সিএনএন-এর জ্যাক ট্যাপার স্বীকার করেছেন যে তিনি জানেন যে ""রাষ্ট্রপতি ভাইরাসটিকে প্রতারণা করেননি।"" আজ @ টমফ্রিডম্যান একই মিথ্যাটি পুনরাবৃত্তি করেছে। টেপার তাকে সংশোধন করেনি। ইউআরএল তথ্যপ্রযুক্তি ইউআরএল",304,261,0.8585526315789473,24,0,0,0,0,1
170,1241908426327941120,514,998,"যদি আমাদের ""নেতারা"" না চান লোকেরা বিশ্বাস করতে শুরু করে যে এটি সমস্ত ধোঁকা, তারা সর্বোত্তমভাবে এটি দিয়ে রাজনীতি করা বন্ধ করে দেয়। বাস্তব বিশ্বের ধৈর্য এবং বিশ্বাস পাতলা পরা হয়। @ স্পিকারপেলোসি @ স্যানটেডেমেট চাইনিজ ভাইরাস কোভিড 19 করোনভাইরাস",239,232,0.9707112970711297,13,0,0,0,0,0
171,1242476319608201216,770,363,"এই ব্যক্তি মিথ্যা এবং জাল খবর ছড়িয়ে দিচ্ছে। প্রিয় দায়বদ্ধ মালয়েশিয়ানরা, দয়া করে ইউআরএল প্রতিবেদন করুন আপনাকে ধন্যবাদ।",128,106,0.828125,9,0,0,0,0,1
172,1241631591647997952,800,2062,চীনা কমিউনিস্ট শাসনকর্তার সিনিয়র প্রচারক আরও ষড়যন্ত্র তত্ত্ব ছড়িয়ে দিয়েছেন। একই ডিকহেড যিনি বলেছিলেন ভাইরাস আমাদের মধ্যে উদ্ভূত হয়েছিল। টুইটার চীনায় টুইটার নিষিদ্ধ থাকলেও তাদের প্ল্যাটফর্মে চীনা সরকারী কর্মকর্তাদের অনুমতি দেয়।,233,231,0.9914163090128756,9,0,0,0,0,1
173,1242234440996335627,555,1011,তাকে সংশোধন করুন এবং চুপ করুন কারণ আপনি তাকে গ্রেপ্তার করতে পারবেন না !!! আপনি এই প্ল্যাটফর্মে কতগুলি গুজব ছড়িয়েছেন। তুমি কে?,122,122,1.0,11,1,1,1,3,0
174,1241619416594255872,303,1003,"বিহার প্রথম কোভিড -১৯ এর মৃত্যুর খবর দিয়েছে: কাতারের ভ্রমণের ইতিহাস সহ 38 বছর বয়সী এক ব্যক্তি আইটেমস, পাটনায় মারা গেছেন, হাসপাতালের কর্মকর্তা বলেছেন",125,125,1.0,13,0,0,0,0,1
175,1241617169223274499,344,1106,"বিহার: ৩৮ বছর বয়সী এই ব্যক্তি যিনি পাটনায় আইমসে ইন্তেকাল করেছেন এবং কোভিড ১৯-এর জন্য ইতিবাচক পরীক্ষা করেছেন, তার কাতারে বিদেশ ভ্রমণ ছিল।",135,134,0.9925925925925926,14,0,0,0,0,1
176,1241143349047853056,285,190,"কাত্তার তার মাটিতে হাজারো করোনভাইরাস সংক্রামিত অভিবাসী কর্মীদের জন্য একটি হাসপাতাল তৈরি করতে অস্বীকার করেছিল, পরিবর্তে, তারা তাদের বিনা চিকিৎসাসেবা ছাড়াই পশু আশ্রয়কেন্দ্রে তালাবন্ধ করে দিয়েছে! অভিবাসী শ্রমিকরা দাস নয়, তাদের অধিকার আছে! নীরব থাকার জন্য মানবিক অধিকারগুলিতে লজ্জা!",278,275,0.9892086330935251,7,0,0,1,3,1
177,1242566871964102657,388,476,"নতুন সিডিট্রোভেলনোটেস: রোমানিয়া, কাতার, সিঙ্গাপুর, সৌদি আরব, ফিলিপাইন, ইকুয়েডর, দক্ষিণ আফ্রিকা, ইন্দোনেশিয়া এবং ভারতের কোভিড ১৯। এই অঞ্চলে সমস্ত অপরিহার্য ভ্রমণ এড়ান। আরও তথ্য: ইউআরএল ইউআরএল",246,203,0.8252032520325203,41,0,0,0,0,1
178,1242349466239127553,264,199,"saif ali returns frm qatar, goes to munger, bihar. gets unwell, is admitted to hospital, referred to aiims but dies. doc found he is corona+ police reaches home, puts entire family in quarantine. now evry member has ran away from home &amp; everyone's scared URL",282,262,0.9290780141843972,18,0,0,0,0,1
179,1241608444966137856,192,324,বিহারে প্রথম করোনার মৃত্যু। 38 বছর বয়সী সাইফ আলি গত রাতে পাতনা আইইমেসে মারা গেলেন। তিনি কাতার থেকে কিছুদিন আগে ফিরেছিলেন।,122,122,1.0,13,0,0,0,0,1
180,1241617994276409344,139,401,বিহার: করোনভাইরাস কারণে আয়েমস পাটনায় ৩৮ বছর বয়সী এক ব্যক্তি মারা গিয়েছিলেন। তিনি কাতারের কাছ থেকে ফিরে এসে ২০ মার্চ হাসপাতালে ভর্তি হন।,179,156,0.8715083798882681,19,0,0,0,0,1
181,1242329847655026689,172,221,রুয়ান্ডা 17 টি নতুন কোভিড -19 কে নিশ্চিত করে 36 টিতে ডাবাই থেকে যাত্রী নিয়েছে 9 কেনিয়া থেকে 3 জন ভ্রমণকারী। মার্কিন যুক্তরাষ্ট্র থেকে 3 জন ভ্রমণকারী। কাতারের 1 জন ভ্রমণকারী ভারত থেকে 1 জন ভ্রমণকারী। পূর্ববর্তী মামলার 1 টি যোগাযোগ URL টি,234,214,0.9145299145299145,16,0,0,0,0,1
182,1241385282093580290,109,75,এগুলি হ'ল বিশ্বকাপের ২০২২ কর্মীরা কাতারে কৃপণ অবস্থায় বিচ্ছিন্ন হয়ে পড়েছে .. এটি অমানবিক .. @ ফিফাকম কি এই অপরাধটিকে মেনে নেয়? @ ফিফওওয়ার্ডকআপ,264,241,0.9128787878787878,42,1,1,0,0,1
183,1241142266586173446,13,9,amnesty says qatar refused to prepare hospital for workers infected with coronavirus working on projects like @fifaworldcup. amnesty confirmed many cases inside “labour camps” where workers in qatar live. i warned about this days ago. coronavirus @fifacom has blood on its hands,280,278,0.9928571428571429,15,0,0,0,0,1
184,1235714275752267776,63932,226395,@ ভিসেনিউজের জন্য ইটালির প্রাদুর্ভাবের কেন্দ্রবিন্দু - মিলান এবং লম্বার্ডিতে করোনভাইরাস সম্পর্কে রিপোর্ট করার পরে আমি জেফকে পৌঁছেছি। আমি আমাদের কাস্টমস ডান দিয়ে চললাম। তারা আমাকে জিজ্ঞাসা করেনি আমি কোথায় ইতালীতে গিয়েছি বা আমি অসুস্থ মানুষের সংস্পর্শে এসেছি কিনা। তারা আমাকে কিছু জিজ্ঞাসা করেনি।,275,273,0.9927272727272727,15,0,0,0,0,1
185,1235256530728972290,300723,1136504,"সতর্কতা ‼‼‼ টাকার মাধ্যমে করোনার ভাইরাস ছড়িয়ে যেতে পারে। আপনার যদি বাড়িতে কোনও টাকা থাকে তবে কিছু গ্লোভস লাগান, সমস্ত টাকা একটি প্লাস্টিকের ব্যাগে রেখে দিন এবং আজ রাতে সামনের দরজার বাইরে রেখে দিন। আমি আজ রাতে সমস্ত প্লাস্টিকের ব্যাগগুলি সুরক্ষার জন্য সংগ্রহ করছি। আপনার স্বাস্থ্য সম্পর্কে চিন্তা করুন।",267,264,0.9887640449438202,9,0,0,0,0,1
186,1235648554338791427,30379,66246,কোভিড -19 স্বাস্থ্য পরামর্শের URL,48,26,0.5416666666666666,9,0,0,0,0,0
187,1235674258858061825,21037,20403,"চীনা চিকিত্সকরা বলছেন যে করোনাভাইরাস আক্রান্তদের ময়নাতদন্ত পরামর্শ দেয় কোভিড ১৯ ""সর্স এবং এইডস এর সংমিশ্রণের মতো কারণ এটি ফুসফুস এবং প্রতিরোধ ক্ষমতা উভয়ই ক্ষতি করে,"" এবং রোগী বেঁচে থাকলেও ""অপরিবর্তনীয়"" ফুসফুসের ক্ষতির কারণ হতে পারে। @ থিস্পাইব্রিফ ইউআরএল",278,251,0.9028776978417267,17,0,0,0,0,1
188,1235663306246860800,11018,16240,। @ জাতীয় নাগরিকের রাষ্ট্রপতি দেবোরা বার্গার আমাদের ক্যারাওটেইনড নার্সদের একজনের কাছ থেকে একটি সর্বজনীন বিবৃতি পড়েছেন যারা উত্তর ক্যালিফোর্নিয়ার কায়জার সুবিধায় কাজ করে। সম্পূর্ণ বিবৃতি URL কোভিড 19 @ ওয়ার্কসফেকা ইউআরএল,242,196,0.8099173553719008,28,0,0,0,0,0
189,1235436227140055040,12832,20903,কি দারুন. সিওলের পশ্চিমে ইনচিওনের এক ব্যক্তি - যিনি করোনাভাইরাস নিয়েছিলেন - তিনি গত 25 দিন ধরে তার লক্ষণগুলি এবং ক্রিয়াকলাপগুলি নথিভুক্ত করেছেন যেহেতু তিনি 38 লক্ষ পৃষ্ঠায় লক্ষণগুলি অনুভব করেছেন। তিনি বাড়িতে মুখোশ এবং গ্লোভস পরেছিলেন এবং সমস্ত 23 ঘনিষ্ঠ যোগাযোগ ভাইরাসের জন্য নেতিবাচক পরীক্ষিত হয়েছিল। URL টি,304,283,0.930921052631579,11,0,0,0,0,1
190,1235602629247537154,11048,36356,তাই করোনার ভাইরাস আপনার চীনার খাবার খাওয়া থেকে বিরত রাখে তবে ভ্রমণ করা কাঁচা ইউআরএল থেকে এইচআইভি থামাতে পারে না,140,116,0.8285714285714286,30,0,0,0,0,0
191,1235566351093137408,12335,9908,মিস করোনার তোমার আরও একটি কাজ আছে,39,36,0.9230769230769231,1,0,0,0,0,0
192,1235620307534258176,10024,41933,"সতর্কতা ‼‼‼ করোনার ভাইরাসটি আন্তর্জাতিকভাবে ছাপা অ্যালবামগুলির মাধ্যমে ছড়িয়ে যেতে পারে। আপনার যদি বাড়িতে কোনও অ্যালবাম থাকে, কিছু গ্লোভস লাগান, সমস্ত অ্যালবামগুলিকে একটি বাক্সে রেখে আজ রাতের সামনে দরজার বাইরে রাখুন। আমি আজ রাতে সমস্ত বাক্স সংগ্রহ করছি সুরক্ষার জন্য। আপনার স্বাস্থ্য সম্পর্কে চিন্তা করুন।",275,272,0.9890909090909091,9,0,0,0,0,1
193,1235758466784014337,8777,30007,হোয়াইট হাউসে একটি টেনিস মণ্ডপ তৈরির ব্যয় কতটি লোকের করোনভাইরাস পরীক্ষা করতে পারে?,117,116,0.9914529914529915,4,1,1,0,0,0
194,1235956474955718656,9750,32597,"এটি মারাত্মক মারাত্মক: আজ সকালে করোন-ভাইরাস নিয়ে কথা বলতে গিয়ে ট্রাম্প বলেছিলেন, 'আমরা এটিকে বন্ধ করে দিয়েছি। আমরা এটা বন্ধ করে দিয়েছি। ' এক সপ্তাহ আগে আমাদের মধ্যে 15 টি নিশ্চিত কেস হয়েছে। আজ 233 আছে। ট্রাম্পের অক্ষমতা হত্যার জন্য এক সপ্তাহে * 5,000 * থাকবে। URL টি",274,249,0.9087591240875912,34,0,0,0,0,1
195,1235725137468514305,7385,15969,@ রিয়েলডোনাল্ড ট্রাম্প প্রশাসনের লোকদের অব্যাহত বিশাল পরীক্ষার ঘাটতির জন্য পদত্যাগ করা দরকার। @ পোটাস জানুয়ারীতে কোভিড_19 সম্পর্কে জানতেন। এবং তিনি করোনাভাইরাস ছড়িয়ে পড়া বন্ধ করার জন্য প্রয়োজনীয় একটি জিনিস করতে ব্যর্থ হন: এটি পরীক্ষা করার জন্য যাতে আমরা এটি ধারণ করতে পারি।,267,264,0.9887640449438202,12,0,0,0,0,1
196,1235953995161595904,9302,24037,"it’s friday. that means @realdonaldtrump is lying, again. @potus has not stopped the coronavirusoutbreak. it has now grown &amp; spread to 21 states with over 225 cases in the us. and we can’t contain it because we still don’t have enough test kits to know where the virus is.",277,276,0.9963898916967509,16,0,0,0,0,1
197,1235418456641531906,13820,96533,"2014 সালে মলির জন্য আপনি যে মিথকে ভুল করেছেন, সেটি হ'ল করোনার ভাইরাস ভ্যাকসিন",67,67,1.0,2,0,0,0,0,1
198,1235685422598062082,8265,61484,আসুন দাদার জন্য আড্ডায় একটি এফ পাই,38,38,1.0,1,0,0,0,0,0
199,1235812754495172608,6690,17702,"it’s march &amp; we still lack adequate coronavirus test kits. this is a dereliction of duty by @realdonaldtrump. he knew about the virus in january. instead of leading, @potus is spewing false information about covid19 to downplay the growing outbreak. completely unacceptable.",282,278,0.9858156028368794,19,0,0,0,0,1
200,1235636443369873415,6617,7526,"@ সিএনবিসি-তে রিক স্যান্টেলি কেবল যুক্তি দিয়েছিল যে সবাই যদি এখনই করোন ভাইরাস পেয়ে যায় এবং বিশ্বের ২% মানুষ মারা যায়, যাতে আর্থিক বাজারগুলি স্থিতিশীল হয়। রিক রিপাবলিকানদের পছন্দ করে, রিকের মতো হবে না। এটি ভাইরাল হওয়া উচিত। ভোটব্লায়টোসেভামেরিকা ইউআরএল",301,277,0.920265780730897,19,0,0,0,0,1
201,1235786467420581888,4842,8988,"ঘড়ি: 'কোভিড -১৯ এর সামগ্রিক মৃত্যুর হারের এখনকার সেরা অনুমান কোথাও 0.1% থেকে 1% এর মধ্যে রয়েছে' ' ব্রেট গিরোইর, এইচ এইচএসের স্বাস্থ্য বিষয়ক সহকারী সচিব ড। 'এটি আপনি বেশিরভাগ প্রতিবেদনে শুনেছেন এর চেয়ে কম ... এটি সম্ভবত 2 থেকে 3% এর পরিসরে নয় """,295,275,0.9322033898305084,26,0,0,0,0,1
202,1235287380292235264,16722,37755,there's not a single confirmed case of an asian infected in nyc. stop discriminating cause the virus definitely doesn't. racist coronavirus URL,165,143,0.8666666666666667,11,0,0,0,0,1
203,1235950178789724168,94346,406009,panic buying is a symptom of a dysfunctional society diseased with individualism to those with litres of soap at home- do you realise that to slow the transmission of covid-19 you need other people to be cleaning their hands too?! a fortress of toilet paper will not protect you,280,278,0.9928571428571429,8,1,1,1,1,1
204,1235713244649713665,4180,15781,প্রেসিডেন্ট @ রিয়েলডোনাল্ড ট্রাম্প যখনই শুনলেন যে করোন ভাইরাস চিনে সমস্যা হয়ে উঠেছে তখন তিনি চীন থেকে মার্কিন যুক্তরাষ্ট্রের প্রবেশ বন্ধ করে দেন। এটি অনেক জীবন বাঁচায়! ট্রাম্পটাউনহাল ইউআরএল,205,181,0.8829268292682927,14,0,0,1,1,1
205,1236020820947931136,5929,12879,"সংক্রামক রোগের গতিবিদ্যার জন্য হার্ভার্ডের কেন্দ্রের পরিচালক এপিডেমিওলজিস্ট মার্ক লিপসিচ: ""আমাদের মধ্যে এটি অন্তর্ভুক্তের বিপরীত। ' URL টি",162,142,0.8765432098765432,16,0,0,0,0,1
206,1235777621604134914,6571,5060,"এইটি পেয়েছে: হিশাম হামদানের ব্যক্তিগত বিবৃতি, কোভিড -১৯ @ কেস ২ 26। এটি পড়ুন। চোখের খোলার। URL টি",118,97,0.8220338983050848,25,0,0,0,0,0
